Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/05/2021,15:35:09,3320,10460,8670,1470,5640,0,17540,740,DISCHARGE,ON,12218
04/05/2021,15:35:11,1860,10460,3050,5110,3550,0,20310,-3380,DISCHARGE,ON,12212
04/05/2021,15:35:13,5030,19200,3800,80,2340,0,20310,5460,DISCHARGE,ON,12156
04/05/2021,15:35:15,860,18280,9420,2320,1870,0,20310,8700,DISCHARGE,ON,12131
04/05/2021,15:35:17,2020,10380,4060,1890,2550,0,31020,-15220,DISCHARGE,ON,12256
04/05/2021,15:35:19,2680,5380,1430,3520,4810,0,17060,-8860,DISCHARGE,ON,12406
04/05/2021,15:35:21,2100,3330,5800,3800,10500,0,28670,-24140,DISCHARGE,ON,12150
04/05/2021,15:35:23,4120,3330,3990,4150,4400,0,28670,-17480,DISCHARGE,ON,12143
04/05/2021,15:35:25,3100,15830,6580,90,6180,0,32030,-12610,DISCHARGE,ON,12166
04/05/2021,15:35:27,5760,24770,4940,90,1960,0,23010,10590,DISCHARGE,ON,12320
04/05/2021,15:35:29,180,19570,8090,2790,7960,0,29570,-6900,DISCHARGE,ON,12206
04/05/2021,15:35:31,1130,28540,8170,2020,1420,0,30250,8190,DISCHARGE,ON,12208
04/05/2021,15:35:33,3810,17310,1200,2100,2150,0,23270,-1000,DISCHARGE,ON,12318
04/05/2021,15:35:35,2150,32640,2410,4220,3840,0,27780,9800,DISCHARGE,ON,12325
04/05/2021,15:35:37,3790,20370,2980,440,2970,0,30840,-6230,DISCHARGE,ON,12162
04/05/2021,15:35:39,1520,17600,6770,2410,880,0,30840,-3420,DISCHARGE,ON,12140
04/05/2021,15:35:42,3060,20760,950,1380,3160,0,22050,940,DISCHARGE,ON,12342
04/05/2021,15:35:44,1650,8920,3600,6120,3990,0,21890,-5590,DISCHARGE,ON,12277
04/05/2021,15:35:46,3480,4190,3060,2570,3340,0,26910,-16950,DISCHARGE,ON,12073
04/05/2021,15:35:48,3610,3170,6600,3870,5220,0,21020,-8990,DISCHARGE,ON,12145
04/05/2021,15:35:50,4240,3170,5760,500,2680,0,27960,-16970,DISCHARGE,ON,12301
04/05/2021,15:35:52,3490,30860,3490,0,2070,0,30750,5020,DISCHARGE,ON,12176
04/05/2021,15:35:54,10,25950,5630,2340,960,0,30750,2220,DISCHARGE,ON,12151
04/05/2021,15:35:56,3940,29260,3080,1930,3520,0,32650,2040,DISCHARGE,ON,12256
04/05/2021,15:35:58,6250,17680,6390,1790,1310,0,24850,5950,DISCHARGE,ON,12288
04/05/2021,15:36:00,5160,21630,12600,3710,1110,0,23820,18170,DISCHARGE,ON,12350
04/05/2021,15:36:02,260,5380,5110,1560,3240,0,26480,-17410,DISCHARGE,ON,12237
04/05/2021,15:36:04,3900,3900,2880,1840,3340,0,28440,-19260,DISCHARGE,ON,12121
04/05/2021,15:36:06,5750,3900,8280,260,4750,0,28440,-15000,DISCHARGE,ON,12115
04/05/2021,15:36:08,4060,3900,8700,1750,2550,0,26110,-10250,DISCHARGE,ON,12243
04/05/2021,15:36:10,3370,21470,9140,1970,1820,0,22950,11180,DISCHARGE,ON,12313
04/05/2021,15:36:12,1980,25380,7710,2910,7870,0,31370,-1260,DISCHARGE,ON,12225
04/05/2021,15:36:14,3020,19460,10920,2510,2000,0,31370,2540,DISCHARGE,ON,12116
04/05/2021,15:36:16,2970,30960,2300,990,2780,0,24490,9950,DISCHARGE,ON,12285
04/05/2021,15:36:18,2240,7190,4840,5290,3100,0,17640,-1180,DISCHARGE,ON,12217
04/05/2021,15:36:21,1560,20440,3580,2090,8760,0,32550,-13640,DISCHARGE,ON,12183
04/05/2021,15:36:23,6170,23960,6890,1290,2710,0,32550,3050,DISCHARGE,ON,12132
04/05/2021,15:36:25,100,18750,6030,2360,1980,0,31890,-6630,DISCHARGE,ON,12155
04/05/2021,15:36:27,0,18750,6750,1950,4280,0,25100,-1930,DISCHARGE,ON,12436
04/05/2021,15:36:29,2680,23970,2700,1410,1450,0,32040,-2730,DISCHARGE,ON,12266
04/05/2021,15:36:31,3830,11850,8090,4210,5860,0,27760,-5640,DISCHARGE,ON,12057
04/05/2021,15:36:33,2510,11850,6550,3760,7310,0,23170,-5810,DISCHARGE,ON,12163
04/05/2021,15:36:35,1060,11850,7880,400,3120,0,25310,-7240,DISCHARGE,ON,12325
04/05/2021,15:36:37,3160,18190,11520,3330,5640,0,31530,-970,DISCHARGE,ON,12170
04/05/2021,15:36:39,3160,7190,5910,10,4420,0,31530,-19680,DISCHARGE,ON,12141
04/05/2021,15:36:41,4930,28750,11890,1200,1130,0,31530,14110,DISCHARGE,ON,12126
04/05/2021,15:36:43,1480,23670,3870,1650,90,0,24960,5620,DISCHARGE,ON,12261
04/05/2021,15:36:45,3030,23670,4660,1360,7960,0,31080,-6320,DISCHARGE,ON,12193
04/05/2021,15:36:47,3800,18920,7910,3740,1160,0,32510,700,DISCHARGE,ON,12255
04/05/2021,15:36:49,4240,18470,7870,1600,4680,0,32510,-5010,DISCHARGE,ON,12238
04/05/2021,15:36:51,3110,13790,360,3830,2270,0,21990,-3170,DISCHARGE,ON,12197
04/05/2021,15:36:53,3570,13790,2610,2700,860,0,17660,4150,DISCHARGE,ON,12272
04/05/2021,15:36:55,2270,3960,5630,3250,220,0,27090,-12200,DISCHARGE,ON,12157
04/05/2021,15:36:58,3800,3960,9370,3390,1910,0,29310,-10700,DISCHARGE,ON,12083
04/05/2021,15:37:00,4260,25290,8030,1730,1550,0,27900,9860,DISCHARGE,ON,12163
04/05/2021,15:37:02,1930,12930,7760,60,2510,0,28080,-7910,DISCHARGE,ON,12222
04/05/2021,15:37:04,1570,28390,6580,3670,3850,0,28700,7660,DISCHARGE,ON,12311
04/05/2021,15:37:06,4880,22340,1400,1380,2710,0,28930,-1640,DISCHARGE,ON,12188
04/05/2021,15:37:08,7210,18730,4670,180,1780,0,28930,80,DISCHARGE,ON,12102
04/05/2021,15:37:10,5340,18730,8820,310,1480,0,26980,4740,DISCHARGE,ON,12250
04/05/2021,15:37:12,3060,8900,7550,3170,3550,0,19570,-440,DISCHARGE,ON,12213
04/05/2021,15:37:14,6040,22680,2280,2740,1690,0,24910,7140,DISCHARGE,ON,12318
04/05/2021,15:37:16,510,24600,820,2140,8780,0,31020,-11730,DISCHARGE,ON,12267
04/05/2021,15:37:18,380,28330,730,1840,1470,0,30710,-900,DISCHARGE,ON,12248
04/05/2021,15:37:20,60,30410,1870,1750,4530,0,30710,-1150,DISCHARGE,ON,12252
04/05/2021,15:37:22,2940,3160,2840,2620,7100,0,26330,-21870,DISCHARGE,ON,12127
04/05/2021,15:37:24,3100,6600,6440,4110,4770,0,22950,-7470,DISCHARGE,ON,12228
04/05/2021,15:37:26,5790,32360,7950,310,470,0,28290,17650,DISCHARGE,ON,12226
04/05/2021,15:37:28,5200,26560,7850,3470,4530,0,30800,7750,DISCHARGE,ON,12140
04/05/2021,15:37:30,960,27020,8410,2100,3670,0,30800,4020,DISCHARGE,ON,12186
04/05/2021,15:37:32,790,29300,120,1980,10,0,30520,1660,DISCHARGE,ON,12270
04/05/2021,15:37:35,770,29300,920,1450,2430,0,23780,6230,DISCHARGE,ON,12330
04/05/2021,15:37:37,3660,5520,2870,4990,1730,0,26500,-11190,DISCHARGE,ON,12180
04/05/2021,15:37:39,3010,20760,7850,2700,9180,0,31350,-6210,DISCHARGE,ON,12215
04/05/2021,15:37:41,3640,26770,5890,2910,310,0,31730,7170,DISCHARGE,ON,12141
04/05/2021,15:37:43,2740,3990,7000,2340,1790,0,27030,-12750,DISCHARGE,ON,12180
04/05/2021,15:37:45,3400,3550,7210,3840,2420,0,21380,-5800,DISCHARGE,ON,12127
04/05/2021,15:37:47,3530,3670,2910,5090,5530,0,18000,-8330,DISCHARGE,ON,12225
04/05/2021,15:37:49,1770,26710,1420,4010,3420,0,27480,3010,DISCHARGE,ON,12260
04/05/2021,15:37:51,4080,14050,8170,2340,6110,0,30700,-8170,DISCHARGE,ON,12052
04/05/2021,15:37:53,3100,8060,5760,990,4830,0,20150,-7070,DISCHARGE,ON,12205
04/05/2021,15:37:55,3050,6130,6270,5440,5620,0,18650,-3380,DISCHARGE,ON,12202
04/05/2021,15:37:57,2250,3560,5810,4510,3080,0,18650,-5600,DISCHARGE,ON,12187
04/05/2021,15:37:59,3370,3520,2750,3380,920,0,18650,-6550,DISCHARGE,ON,12127
04/05/2021,15:38:01,6910,3520,5520,4120,1160,0,18650,260,DISCHARGE,ON,12096
04/05/2021,15:38:03,5480,3520,5800,320,1410,0,27550,-13840,DISCHARGE,ON,12288
04/05/2021,15:38:05,3300,23130,10500,3620,1310,0,25890,13350,DISCHARGE,ON,12305
04/05/2021,15:38:07,2020,23710,2420,2460,3430,0,27110,70,DISCHARGE,ON,12207
04/05/2021,15:38:09,3670,3970,2430,1470,2980,0,28850,-20290,DISCHARGE,ON,12210
04/05/2021,15:38:11,4070,3710,7440,3920,5610,0,19190,-5660,DISCHARGE,ON,12201
04/05/2021,15:38:14,2180,4860,6990,5730,10520,0,23370,-14130,DISCHARGE,ON,12143
04/05/2021,15:38:16,3230,3990,8810,2470,6540,0,23370,-11410,DISCHARGE,ON,12106
04/05/2021,15:38:18,5110,3990,2870,3550,1550,0,23370,-9400,DISCHARGE,ON,12111
04/05/2021,15:38:20,2660,8700,6120,1140,4130,0,30230,-15740,DISCHARGE,ON,12295
04/05/2021,15:38:22,930,23230,8690,2210,1430,0,27210,6420,DISCHARGE,ON,12208
04/05/2021,15:38:24,860,20430,13910,2280,690,0,23480,13310,DISCHARGE,ON,12288
04/05/2021,15:38:26,3200,20430,8050,2600,4280,0,18050,11950,DISCHARGE,ON,12408
04/05/2021,15:38:28,2940,31080,2780,1660,840,0,17430,20190,DISCHARGE,ON,12268
04/05/2021,15:38:30,2610,7370,5850,2940,500,0,24970,-6700,DISCHARGE,ON,12160
04/05/2021,15:38:32,3700,16080,7960,3810,3210,0,24970,3370,DISCHARGE,ON,12073
04/05/2021,15:38:34,4980,25360,9870,1520,1110,0,32260,8360,DISCHARGE,ON,12165
04/05/2021,15:38:36,4920,23310,13520,460,2800,0,22910,16500,DISCHARGE,ON,12362
04/05/2021,15:38:38,3670,20200,5240,2590,4840,0,31730,-4870,DISCHARGE,ON,12213
04/05/2021,15:38:40,3810,19260,10180,3110,470,0,31730,4160,DISCHARGE,ON,12147
04/05/2021,15:38:42,3790,2520,8280,3000,6270,0,31730,-20410,DISCHARGE,ON,12040
04/05/2021,15:38:44,1520,22860,4380,2470,3870,0,31730,-4370,DISCHARGE,ON,12242
04/05/2021,15:38:46,4280,16760,1320,500,4720,0,18880,-740,DISCHARGE,ON,12175
04/05/2021,15:38:48,2060,25890,7400,5410,5880,0,16270,18610,DISCHARGE,ON,12282
04/05/2021,15:38:51,410,23810,8360,2340,1180,0,24930,8810,DISCHARGE,ON,12213
04/05/2021,15:38:53,310,28150,9310,2640,5430,0,29440,5540,DISCHARGE,ON,12238
04/05/2021,15:38:55,3670,4040,2930,1690,680,0,29590,-17940,DISCHARGE,ON,12102
04/05/2021,15:38:57,3560,2960,4520,3280,840,0,29450,-15970,DISCHARGE,ON,12138
04/05/2021,15:38:59,5810,20050,8930,1880,3110,0,24180,9380,DISCHARGE,ON,12333
04/05/2021,15:39:01,420,20310,4540,3580,8330,0,30300,-9780,DISCHARGE,ON,12258
04/05/2021,15:39:03,380,22120,2200,2390,7370,0,32360,-12640,DISCHARGE,ON,12228
04/05/2021,15:39:05,3480,24280,1830,2430,3290,0,32360,-3630,DISCHARGE,ON,12238
04/05/2021,15:39:07,2850,24280,6450,2510,8630,0,31900,-4440,DISCHARGE,ON,12182
04/05/2021,15:39:09,5900,24280,6260,4220,3840,0,26420,10400,DISCHARGE,ON,12322
04/05/2021,15:39:11,5080,24280,1290,170,8580,0,31020,-8780,DISCHARGE,ON,12196
04/05/2021,15:39:13,260,18920,2530,2820,3710,0,31310,-10490,DISCHARGE,ON,12262
04/05/2021,15:39:15,770,18970,11620,2180,470,0,31310,1760,DISCHARGE,ON,12180
04/05/2021,15:39:17,640,20740,14260,2100,200,0,28950,8590,DISCHARGE,ON,12297
04/05/2021,15:39:19,3380,6210,7880,1720,3420,0,16850,-1080,DISCHARGE,ON,12358
04/05/2021,15:39:21,2190,6210,9320,1110,11810,0,31720,-24700,DISCHARGE,ON,12178
04/05/2021,15:39:23,6480,6210,1920,2970,4260,0,31720,-18400,DISCHARGE,ON,12162
04/05/2021,15:39:25,6820,6210,8600,310,1400,0,31720,-11180,DISCHARGE,ON,12105
04/05/2021,15:39:28,1320,17860,9730,2280,2200,0,23730,5260,DISCHARGE,ON,12235
04/05/2021,15:39:30,1770,19840,8560,2520,990,0,22780,8920,DISCHARGE,ON,12255
04/05/2021,15:39:32,2370,20070,5440,2940,380,0,30120,320,DISCHARGE,ON,12282
04/05/2021,15:39:34,2740,8790,1590,1230,3100,0,29430,-18180,DISCHARGE,ON,12081
04/05/2021,15:39:36,3350,8790,7240,4450,520,0,29430,-6120,DISCHARGE,ON,12085
04/05/2021,15:39:38,3700,8790,7630,1310,1230,0,26750,-6550,DISCHARGE,ON,12250
04/05/2021,15:39:40,2710,20530,1980,1930,990,0,25500,660,DISCHARGE,ON,12247
04/05/2021,15:39:42,3110,20530,3020,60,4260,0,30210,-7750,DISCHARGE,ON,12168
04/05/2021,15:39:44,2660,3920,2340,4130,3330,0,27200,-17480,DISCHARGE,ON,12121
04/05/2021,15:39:46,1800,19560,410,2560,1330,0,27200,-4200,DISCHARGE,ON,12130
04/05/2021,15:39:48,3300,11580,6620,2470,3710,0,29150,-8890,DISCHARGE,ON,12267
04/05/2021,15:39:50,5990,24780,9040,140,1310,0,28850,9790,DISCHARGE,ON,12232
04/05/2021,15:39:52,3830,4160,7630,2290,7050,0,17720,-6860,DISCHARGE,ON,12203
04/05/2021,15:39:54,2020,4770,3440,5500,3380,0,19800,-7450,DISCHARGE,ON,12193
04/05/2021,15:39:56,1400,4770,6070,3060,9790,0,19800,-14290,DISCHARGE,ON,12201
04/05/2021,15:39:58,4840,2890,8600,3160,740,0,19800,-1050,DISCHARGE,ON,12068
04/05/2021,15:40:00,350,18790,4860,2710,2570,0,30430,-6290,DISCHARGE,ON,12195
04/05/2021,15:40:02,880,19510,2750,2610,630,0,29620,-4500,DISCHARGE,ON,12178
04/05/2021,15:40:05,2680,12980,1960,2780,1060,0,19940,-600,DISCHARGE,ON,12338
04/05/2021,15:40:07,2240,7100,1570,1910,4670,0,20950,-12800,DISCHARGE,ON,12385
04/05/2021,15:40:09,2110,7100,4160,3330,10560,0,31210,-25070,DISCHARGE,ON,12161
04/05/2021,15:40:11,3250,7100,4520,1690,5610,0,31210,-20260,DISCHARGE,ON,12162
04/05/2021,15:40:13,6020,7100,6310,1150,2060,0,31210,-12690,DISCHARGE,ON,12106
04/05/2021,15:40:15,1250,17520,13650,2420,650,0,29110,5080,DISCHARGE,ON,12146
04/05/2021,15:40:17,1840,19190,4420,2550,1220,0,23330,3450,DISCHARGE,ON,12281
04/05/2021,15:40:19,1790,18680,7740,2960,4120,0,27640,-590,DISCHARGE,ON,12310
04/05/2021,15:40:21,1860,20970,2740,2520,6460,0,28250,-6620,DISCHARGE,ON,12175
04/05/2021,15:40:23,4280,6440,8370,4290,4060,0,27390,-8070,DISCHARGE,ON,12056
04/05/2021,15:40:25,4530,6440,2380,690,6690,0,24260,-16910,DISCHARGE,ON,12175
04/05/2021,15:40:27,4130,6440,5500,2840,3070,0,25690,-9850,DISCHARGE,ON,12305
04/05/2021,15:40:29,2550,6440,3460,790,6570,0,30310,-23640,DISCHARGE,ON,12185
04/05/2021,15:40:31,2250,6440,8630,30,990,0,31490,-15130,DISCHARGE,ON,12115
04/05/2021,15:40:33,5730,17810,5770,1920,510,0,31490,-770,DISCHARGE,ON,12086
04/05/2021,15:40:35,5770,18550,8360,1180,590,0,24410,8860,DISCHARGE,ON,12262
04/05/2021,15:40:37,1360,21990,8320,3000,1160,0,23510,10000,DISCHARGE,ON,12363
04/05/2021,15:40:39,3170,11240,5250,5480,2530,0,22090,520,DISCHARGE,ON,12200
04/05/2021,15:40:41,1250,30110,3300,2270,3850,0,31990,1090,DISCHARGE,ON,12181
04/05/2021,15:40:44,5360,26270,8360,2680,3560,0,32360,6750,DISCHARGE,ON,12145
04/05/2021,15:40:46,1220,4220,7740,1460,4110,0,30730,-20200,DISCHARGE,ON,12256
04/05/2021,15:40:48,3060,4220,5400,540,1740,0,25740,-14260,DISCHARGE,ON,12180
04/05/2021,15:40:50,4670,18920,8520,1730,10,0,23490,10340,DISCHARGE,ON,12281
04/05/2021,15:40:52,3990,18920,5710,4560,1930,0,25140,6110,DISCHARGE,ON,12286
04/05/2021,15:40:54,2010,18920,5560,240,9730,0,32450,-15450,DISCHARGE,ON,12205
04/05/2021,15:40:56,1500,31670,2200,1220,12190,0,29360,-4960,DISCHARGE,ON,12171
04/05/2021,15:40:58,2150,26110,6090,3280,1590,0,24150,11890,DISCHARGE,ON,12161
04/05/2021,15:41:00,1370,26110,3940,3430,6960,0,24150,3740,DISCHARGE,ON,12116
04/05/2021,15:41:02,3300,26110,7590,10,5120,0,24150,7740,DISCHARGE,ON,12100
04/05/2021,15:41:04,4840,19410,9060,1820,810,0,30060,4260,DISCHARGE,ON,12141
04/05/2021,15:41:06,5260,19970,9050,960,540,0,22180,12520,DISCHARGE,ON,12265
04/05/2021,15:41:08,10,19970,4390,3000,6360,0,22520,-1510,DISCHARGE,ON,12450
04/05/2021,15:41:10,330,31050,5570,2410,3430,0,26270,9660,DISCHARGE,ON,12261
04/05/2021,15:41:12,1750,4840,6040,3330,12520,0,30500,-27060,DISCHARGE,ON,12168
04/05/2021,15:41:14,3300,9180,8470,4750,3050,0,32630,-9980,DISCHARGE,ON,12052
04/05/2021,15:41:16,4650,30410,8140,30,810,0,32260,10160,DISCHARGE,ON,12126
04/05/2021,15:41:18,3650,28330,14210,1860,2660,0,24670,20720,DISCHARGE,ON,12302
04/05/2021,15:41:21,2680,26610,4510,330,90,0,24730,9310,DISCHARGE,ON,12276
04/05/2021,15:41:23,2740,25840,7580,3400,7390,0,30870,1300,DISCHARGE,ON,12283
04/05/2021,15:41:25,2090,27690,3930,2290,90,0,30270,5640,DISCHARGE,ON,12127
04/05/2021,15:41:27,3940,3990,8180,2970,260,0,25650,-6830,DISCHARGE,ON,12147
04/05/2021,15:41:29,3430,3330,6320,3840,1690,0,25650,-10420,DISCHARGE,ON,12082
04/05/2021,15:41:31,3150,3330,3510,80,780,0,25650,-16360,DISCHARGE,ON,12147
04/05/2021,15:41:33,3620,3330,5560,1020,2330,0,27830,-16630,DISCHARGE,ON,12278
04/05/2021,15:41:35,4480,20260,8630,3030,3340,0,21260,11800,DISCHARGE,ON,12281
04/05/2021,15:41:37,5430,20260,6680,410,2970,0,25770,4040,DISCHARGE,ON,12301
04/05/2021,15:41:39,4650,30120,9150,2700,920,0,29300,16400,DISCHARGE,ON,12215
04/05/2021,15:41:41,4250,22750,8040,2550,1840,0,30410,5340,DISCHARGE,ON,12255
04/05/2021,15:41:43,1140,25730,12830,3640,3200,0,32420,7720,DISCHARGE,ON,12252
04/05/2021,15:41:45,1020,26780,1470,1680,580,0,32420,-2050,DISCHARGE,ON,12155
04/05/2021,15:41:47,1180,27980,910,2250,3510,0,31020,-2210,DISCHARGE,ON,12210
04/05/2021,15:41:49,2850,31780,4290,1370,4260,0,15030,21000,DISCHARGE,ON,12412
04/05/2021,15:41:51,2740,31780,6070,370,6780,0,27290,6890,DISCHARGE,ON,12305
04/05/2021,15:41:53,2160,31780,1650,1550,1910,0,28120,7110,DISCHARGE,ON,12293
04/05/2021,15:41:55,460,19110,3460,2880,4770,0,26110,-4970,DISCHARGE,ON,12398
04/05/2021,15:41:58,320,16370,4350,2000,2980,0,28200,-8140,DISCHARGE,ON,12257
04/05/2021,15:42:00,1540,23720,5480,3030,11840,0,27430,-5500,DISCHARGE,ON,12177
04/05/2021,15:42:02,6050,25250,4900,2530,3720,0,31850,3160,DISCHARGE,ON,12168
04/05/2021,15:42:04,380,26690,4530,2790,9250,0,32500,-7360,DISCHARGE,ON,12192
04/05/2021,15:42:06,30,28220,1040,1630,1750,0,28430,740,DISCHARGE,ON,12187
04/05/2021,15:42:08,4250,3840,8150,3940,6440,0,26970,-13230,DISCHARGE,ON,12055
04/05/2021,15:42:10,4750,3000,3890,1790,7080,0,18450,-12100,DISCHARGE,ON,12187
04/05/2021,15:42:12,3290,2730,7400,3790,5360,0,26830,-14980,DISCHARGE,ON,12216
04/05/2021,15:42:14,2910,5840,6760,150,320,0,27260,-11920,DISCHARGE,ON,12253
04/05/2021,15:42:16,3050,22290,3670,3530,650,0,16170,15720,DISCHARGE,ON,12261
04/05/2021,15:42:18,2200,16450,5630,2740,240,0,23010,3770,DISCHARGE,ON,12175
04/05/2021,15:42:20,2480,24950,5480,3420,12070,0,31350,-7090,DISCHARGE,ON,12163
04/05/2021,15:42:22,4220,24950,2940,1240,12100,0,31900,-10650,DISCHARGE,ON,12196
04/05/2021,15:42:24,4160,24950,6480,3110,8790,0,26420,3490,DISCHARGE,ON,12157
04/05/2021,15:42:26,2750,24950,5560,410,1870,0,26420,5380,DISCHARGE,ON,12090
04/05/2021,15:42:28,2040,29420,9870,2020,2890,0,30550,9910,DISCHARGE,ON,12193
04/05/2021,15:42:30,2610,31040,2980,2620,2700,0,29070,7480,DISCHARGE,ON,12090
04/05/2021,15:42:32,2460,30390,3370,1140,880,0,27890,8590,DISCHARGE,ON,12138
04/05/2021,15:42:35,2550,4100,7190,3240,3510,0,32010,-18440,DISCHARGE,ON,12076
04/05/2021,15:42:37,2710,7800,7550,2750,3960,0,20440,-3590,DISCHARGE,ON,12128
04/05/2021,15:42:39,2920,18880,3330,1690,6910,0,18530,1380,DISCHARGE,ON,12198
04/05/2021,15:42:41,2820,20400,7600,3170,6670,0,26750,570,DISCHARGE,ON,12208
04/05/2021,15:42:43,2800,26370,6710,1190,1310,0,26320,9440,DISCHARGE,ON,12282
04/05/2021,15:42:45,5470,25140,9630,1380,1370,0,21270,18980,DISCHARGE,ON,12283
04/05/2021,15:42:47,6390,23270,4100,0,2210,0,22730,8820,DISCHARGE,ON,12302
04/05/2021,15:42:49,560,21500,8330,2470,1450,0,22090,9320,DISCHARGE,ON,12331
04/05/2021,15:42:51,950,20930,6730,1790,2150,0,21470,6780,DISCHARGE,ON,12273
04/05/2021,15:42:53,3170,4170,5580,4520,7870,0,15890,-6320,DISCHARGE,ON,12296
04/05/2021,15:42:55,6080,4170,5090,350,3070,0,26520,-13900,DISCHARGE,ON,12270
04/05/2021,15:42:57,1450,30020,7720,3230,3210,0,22020,17190,DISCHARGE,ON,12400
04/05/2021,15:42:59,3470,6040,7450,1680,50,0,18040,550,DISCHARGE,ON,12272
04/05/2021,15:43:01,1400,19560,8950,2700,1240,0,22980,8390,DISCHARGE,ON,12361
04/05/2021,15:43:03,3760,15870,5000,3850,3140,0,23230,2110,DISCHARGE,ON,12225
04/05/2021,15:43:05,3960,21260,6110,3740,6820,0,23100,5150,DISCHARGE,ON,12203
04/05/2021,15:43:07,3380,27500,5990,0,3720,0,23130,10020,DISCHARGE,ON,12317
04/05/2021,15:43:09,2740,25250,2070,820,2620,0,24450,3810,DISCHARGE,ON,12256
04/05/2021,15:43:11,6340,23540,6840,2210,4360,0,29020,5550,DISCHARGE,ON,12181
04/05/2021,15:43:14,5260,21580,9280,3850,2000,0,28290,9680,DISCHARGE,ON,12281
04/05/2021,15:43:16,330,29860,9400,2620,6710,0,29260,6240,DISCHARGE,ON,12287
04/05/2021,15:43:18,10,30660,6780,3400,9520,0,29790,1540,DISCHARGE,ON,12322
04/05/2021,15:43:20,3560,4470,3710,4840,9570,0,22770,-15760,DISCHARGE,ON,12177
04/05/2021,15:43:22,1570,4310,5980,6020,8090,0,30120,-20330,DISCHARGE,ON,12270
04/05/2021,15:43:24,1640,4310,4030,3070,7050,0,30090,-24090,DISCHARGE,ON,12215
04/05/2021,15:43:26,5480,20600,10840,1200,630,0,23120,14370,DISCHARGE,ON,12240
04/05/2021,15:43:28,5640,20600,4790,90,2890,0,26100,2130,DISCHARGE,ON,12195
04/05/2021,15:43:30,2690,20520,9060,2290,360,0,22340,11860,DISCHARGE,ON,12316
04/05/2021,15:43:32,4670,32550,6990,830,2730,0,27160,15150,DISCHARGE,ON,12303
04/05/2021,15:43:34,4990,30580,6900,1060,2940,0,23190,17400,DISCHARGE,ON,12267
04/05/2021,15:43:36,3000,22300,2840,3300,6500,0,26600,-1660,DISCHARGE,ON,12135
04/05/2021,15:43:38,4400,27430,7130,2920,80,0,27210,14590,DISCHARGE,ON,12112
04/05/2021,15:43:40,3550,31710,8220,540,2510,0,27210,14300,DISCHARGE,ON,12097
04/05/2021,15:43:42,2680,31710,11100,860,4470,0,27210,14670,DISCHARGE,ON,12118
04/05/2021,15:43:44,4240,21330,2640,1190,1380,0,27210,810,DISCHARGE,ON,12132
04/05/2021,15:43:46,6350,19780,7400,2390,1500,0,27210,7210,DISCHARGE,ON,12085
04/05/2021,15:43:48,130,28670,7410,1730,4030,0,27210,6700,DISCHARGE,ON,12207
04/05/2021,15:43:51,30,30670,3990,2200,4650,0,26790,5450,DISCHARGE,ON,12220
04/05/2021,15:43:53,5000,31580,80,1410,1470,0,28490,8110,DISCHARGE,ON,12128
04/05/2021,15:43:55,4150,3510,2480,3430,3110,0,27300,-16840,DISCHARGE,ON,12200
04/05/2021,15:43:57,4220,3110,5950,2470,5760,0,27300,-17310,DISCHARGE,ON,12040
04/05/2021,15:43:59,3710,3110,6340,440,1420,0,27300,-15120,DISCHARGE,ON,12091
04/05/2021,15:44:01,4800,3110,9550,3260,1230,0,32630,-13140,DISCHARGE,ON,12110
04/05/2021,15:44:03,5910,19650,3080,2150,1630,0,32470,-3310,DISCHARGE,ON,12247
04/05/2021,15:44:05,1100,18050,5090,1920,7590,0,30760,-12190,DISCHARGE,ON,12166
04/05/2021,15:44:07,1560,16650,1600,170,14170,0,32190,-26380,DISCHARGE,ON,12166
04/05/2021,15:44:09,1050,21400,6460,2680,11490,0,32190,-12090,DISCHARGE,ON,12186
04/05/2021,15:44:11,1270,26330,7400,3830,8180,0,31900,-1250,DISCHARGE,ON,12195
04/05/2021,15:44:13,4430,25920,10100,830,10020,0,31830,-570,DISCHARGE,ON,12241
04/05/2021,15:44:15,5820,23920,7830,1610,2320,0,22620,14240,DISCHARGE,ON,12270
04/05/2021,15:44:17,3900,4210,2780,3760,1380,0,17000,-3730,DISCHARGE,ON,12250
04/05/2021,15:44:19,3290,3080,5580,3810,1560,0,17650,-3450,DISCHARGE,ON,12177
04/05/2021,15:44:21,2650,3100,8900,2280,3650,0,19470,-6190,DISCHARGE,ON,12155
04/05/2021,15:44:23,3650,3230,3710,3650,7480,0,24030,-17270,DISCHARGE,ON,12103
04/05/2021,15:44:25,6400,3230,4380,150,820,0,24030,-10690,DISCHARGE,ON,12071
04/05/2021,15:44:28,4200,18190,7560,2620,360,0,32540,-330,DISCHARGE,ON,12078
04/05/2021,15:44:30,3780,3390,5760,3610,1140,0,28070,-12670,DISCHARGE,ON,12175
04/05/2021,15:44:32,2110,4970,6170,3760,3060,0,27320,-13370,DISCHARGE,ON,12155
04/05/2021,15:44:34,1930,4970,7950,2910,11550,0,27760,-21550,DISCHARGE,ON,12206
04/05/2021,15:44:36,2410,4970,2620,730,1740,0,25410,-16420,DISCHARGE,ON,12291
04/05/2021,15:44:38,5490,21020,6160,2800,460,0,22980,12030,DISCHARGE,ON,12268
