Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/05/2021,16:36:45,2880,-25956,4470,270,4950,0,30210,-53496,DISCHARGE,ON,12105
04/05/2021,16:36:47,2620,-30066,4720,2300,7040,0,-31246,3780,DISCHARGE,ON,12175
04/05/2021,16:36:49,3550,24860,3460,860,15090,0,29560,-11920,DISCHARGE,ON,12240
04/05/2021,16:36:51,3690,28240,5540,2560,240,0,20120,19670,DISCHARGE,ON,12148
04/05/2021,16:36:53,3490,29630,9420,350,7450,0,25520,9920,DISCHARGE,ON,12188
04/05/2021,16:36:55,3030,19830,5350,1470,2600,0,25690,1390,DISCHARGE,ON,12220
04/05/2021,16:36:57,50,20030,180,2830,1080,0,19060,2950,DISCHARGE,ON,12330
04/05/2021,16:36:59,2760,25000,880,1590,580,0,26270,3380,DISCHARGE,ON,12231
04/05/2021,16:37:01,960,18200,4660,2600,5750,0,18430,2240,DISCHARGE,ON,12421
04/05/2021,16:37:03,1160,-32396,590,2920,1280,0,20200,-49206,DISCHARGE,ON,12086
04/05/2021,16:37:05,350,29250,3370,3120,230,0,30720,5140,DISCHARGE,ON,12223
04/05/2021,16:37:07,2640,3980,5360,5300,9820,0,22050,-14590,DISCHARGE,ON,12116
04/05/2021,16:37:09,2230,-21596,7480,3340,170,0,28440,-37156,DISCHARGE,ON,12258
04/05/2021,16:37:12,1880,-26136,2850,4440,18240,0,31120,-66326,DISCHARGE,ON,12142
04/05/2021,16:37:14,950,-30286,5950,2910,2590,0,22670,-45736,DISCHARGE,ON,12260
04/05/2021,16:37:16,370,22730,1540,760,8120,0,24290,-7010,DISCHARGE,ON,12235
04/05/2021,16:37:18,1190,22800,14370,1930,1360,0,19940,18990,DISCHARGE,ON,12106
04/05/2021,16:37:20,3620,21030,7780,2110,1200,0,25200,8140,DISCHARGE,ON,12415
04/05/2021,16:37:22,3320,20650,7260,2610,1720,0,16880,15240,DISCHARGE,ON,12362
04/05/2021,16:37:24,3000,24990,1380,2060,1460,0,11550,18420,DISCHARGE,ON,12317
04/05/2021,16:37:26,2750,28890,2070,2530,2370,0,13240,20630,DISCHARGE,ON,12333
04/05/2021,16:37:28,2300,29970,6490,970,5470,0,24960,9300,DISCHARGE,ON,12107
04/05/2021,16:37:30,3080,3850,7670,4680,3420,0,21490,-5630,DISCHARGE,ON,12108
04/05/2021,16:37:32,3290,3240,3520,1200,6660,0,25290,-20700,DISCHARGE,ON,12186
04/05/2021,16:37:34,4070,18280,1780,190,14200,0,-31936,42056,DISCHARGE,ON,12167
04/05/2021,16:37:36,1790,28740,4120,3480,630,0,19550,17950,DISCHARGE,ON,12127
04/05/2021,16:37:38,2290,27010,2320,1800,2150,0,26570,4700,DISCHARGE,ON,12150
04/05/2021,16:37:40,990,25360,9810,3290,1480,0,29270,8700,DISCHARGE,ON,12167
04/05/2021,16:37:42,470,22460,3100,1560,10410,0,31170,-13990,DISCHARGE,ON,12223
04/05/2021,16:37:44,1560,21310,5810,2360,3420,0,27070,550,DISCHARGE,ON,12257
04/05/2021,16:37:46,2640,20900,5910,3720,360,0,24280,8530,DISCHARGE,ON,12426
04/05/2021,16:37:49,650,20630,930,2150,1970,0,18100,4290,DISCHARGE,ON,12343
04/05/2021,16:37:51,2800,24320,1470,1270,2690,0,17470,9700,DISCHARGE,ON,12177
04/05/2021,16:37:53,330,19170,4190,3110,240,0,19070,7490,DISCHARGE,ON,12342
04/05/2021,16:37:55,2690,30180,1200,2550,7090,0,29950,-420,DISCHARGE,ON,12173
04/05/2021,16:37:57,2680,-23146,2530,350,6250,0,32120,-55956,DISCHARGE,ON,12125
04/05/2021,16:37:59,2160,-22286,6310,370,7210,0,-32516,11860,DISCHARGE,ON,12116
04/05/2021,16:38:01,4110,-20596,6860,30,12290,0,23780,-45666,DISCHARGE,ON,12221
04/05/2021,16:38:03,1010,20860,3520,2470,510,0,20340,7010,DISCHARGE,ON,12182
04/05/2021,16:38:05,1340,27320,50,1920,2800,0,26100,1730,DISCHARGE,ON,12405
04/05/2021,16:38:07,1730,23780,920,3340,3570,0,27300,-1100,DISCHARGE,ON,12213
04/05/2021,16:38:09,3570,6570,7040,2200,80,0,14120,5180,DISCHARGE,ON,12271
04/05/2021,16:38:11,2560,7210,10,3330,4400,0,23320,-14610,DISCHARGE,ON,12356
04/05/2021,16:38:13,2470,12300,3050,1740,4850,0,19430,-4720,DISCHARGE,ON,12003
04/05/2021,16:38:15,2870,18480,2240,3890,2880,0,18870,5730,DISCHARGE,ON,12247
04/05/2021,16:38:17,1600,7900,9220,4260,5800,0,30820,-13640,DISCHARGE,ON,11988
04/05/2021,16:38:19,2970,-25756,10020,1820,2320,0,19370,-32636,DISCHARGE,ON,12263
04/05/2021,16:38:21,2340,18700,8140,590,3640,0,25450,680,DISCHARGE,ON,12213
04/05/2021,16:38:23,1240,31170,2740,1320,870,0,22850,12750,DISCHARGE,ON,12221
04/05/2021,16:38:25,2100,-20066,2140,3200,90,0,18920,-31636,DISCHARGE,ON,12146
04/05/2021,16:38:28,3990,19940,4260,820,410,0,23130,5470,DISCHARGE,ON,12068
04/05/2021,16:38:30,240,20110,7800,3720,16140,0,29270,-13540,DISCHARGE,ON,12206
04/05/2021,16:38:32,2150,5670,5520,4680,7480,0,13670,-3130,DISCHARGE,ON,12172
04/05/2021,16:38:34,3250,-31216,7310,2460,12770,0,29180,-60146,DISCHARGE,ON,12178
04/05/2021,16:38:36,1180,23990,4220,3230,1400,0,28490,2730,DISCHARGE,ON,12090
04/05/2021,16:38:38,2330,23860,4990,3020,7810,0,24680,1710,DISCHARGE,ON,12175
04/05/2021,16:38:40,3280,31210,4990,240,2760,0,19110,17850,DISCHARGE,ON,12243
04/05/2021,16:38:42,2140,18060,190,3620,200,0,20400,3410,DISCHARGE,ON,12253
04/05/2021,16:38:44,3110,8720,8460,4020,17680,0,28460,-21830,DISCHARGE,ON,12148
04/05/2021,16:38:46,3150,29400,470,3290,4710,0,14960,16640,DISCHARGE,ON,12175
04/05/2021,16:38:48,1970,-26096,6660,3430,16860,0,28200,-59096,DISCHARGE,ON,12182
04/05/2021,16:38:50,1790,4160,4990,3980,5380,0,12710,-3170,DISCHARGE,ON,12196
04/05/2021,16:38:52,3790,-21306,4190,450,10910,0,-31146,7360,DISCHARGE,ON,12183
04/05/2021,16:38:54,1600,-22256,6600,80,1080,0,29330,-44386,DISCHARGE,ON,12242
04/05/2021,16:38:56,3070,20370,9600,1840,2270,0,18690,13920,DISCHARGE,ON,12278
04/05/2021,16:38:58,790,23280,8950,2730,2300,0,20110,13340,DISCHARGE,ON,12175
04/05/2021,16:39:00,1950,24850,3550,970,3870,0,27740,-290,DISCHARGE,ON,12087
04/05/2021,16:39:02,3750,22900,9110,2280,1130,0,25780,11130,DISCHARGE,ON,12308
04/05/2021,16:39:05,440,21540,8920,2410,100,0,16970,16240,DISCHARGE,ON,12281
04/05/2021,16:39:07,2740,18200,7090,2320,4620,0,27320,-1590,DISCHARGE,ON,12188
04/05/2021,16:39:09,2420,20750,2970,2870,1310,0,24760,2940,DISCHARGE,ON,12170
04/05/2021,16:39:11,3170,4190,4480,3390,7220,0,20170,-12160,DISCHARGE,ON,12180
04/05/2021,16:39:13,3490,3780,5950,3530,3400,0,11940,1410,DISCHARGE,ON,12042
04/05/2021,16:39:15,50,19200,9380,3120,11640,0,31230,-11120,DISCHARGE,ON,12166
04/05/2021,16:39:17,4450,-20246,3740,1020,2290,0,29030,-42356,DISCHARGE,ON,12288
04/05/2021,16:39:19,3460,-20346,2660,1060,2420,0,20600,-36186,DISCHARGE,ON,12263
04/05/2021,16:39:21,3240,3790,4470,4700,820,0,25310,-9930,DISCHARGE,ON,12110
04/05/2021,16:39:23,3000,4190,3530,1140,2470,0,21400,-12010,DISCHARGE,ON,12230
04/05/2021,16:39:25,2290,4950,2460,4450,7180,0,16130,-9160,DISCHARGE,ON,12181
04/05/2021,16:39:27,1980,-31996,2150,3610,4570,0,18510,-47336,DISCHARGE,ON,12068
04/05/2021,16:39:29,2980,27340,6780,560,2940,0,22930,11790,DISCHARGE,ON,12283
04/05/2021,16:39:31,3690,30550,9080,2730,2470,0,18280,25300,DISCHARGE,ON,12073
04/05/2021,16:39:33,3920,20490,14250,2120,6800,0,25150,8830,DISCHARGE,ON,12185
04/05/2021,16:39:35,270,19640,5570,2740,10500,0,29250,-11530,DISCHARGE,ON,12136
04/05/2021,16:39:37,2380,19900,7990,2730,2790,0,19810,10400,DISCHARGE,ON,12352
04/05/2021,16:39:39,2530,18010,13860,2420,1180,0,18150,17490,DISCHARGE,ON,12403
04/05/2021,16:39:42,1780,-20956,7310,320,3150,0,25920,-40616,DISCHARGE,ON,12287
04/05/2021,16:39:44,3810,19610,9600,1370,8640,0,27480,-1730,DISCHARGE,ON,12207
04/05/2021,16:39:46,3520,18960,4470,260,8410,0,28650,-9850,DISCHARGE,ON,12158
04/05/2021,16:39:48,3580,21760,8960,2110,5250,0,29560,1600,DISCHARGE,ON,12187
04/05/2021,16:39:50,3660,24700,9700,760,170,0,19190,19460,DISCHARGE,ON,12073
04/05/2021,16:39:52,690,23510,3440,2610,830,0,19660,9760,DISCHARGE,ON,12402
04/05/2021,16:39:54,2160,14350,170,2380,380,0,25730,-7050,DISCHARGE,ON,12316
04/05/2021,16:39:56,2700,16770,3350,2520,870,0,24370,100,DISCHARGE,ON,12158
04/05/2021,16:39:58,2980,7160,7400,1330,4040,0,25400,-10570,DISCHARGE,ON,12123
04/05/2021,16:40:00,1720,3580,9000,4940,1050,0,22390,-4200,DISCHARGE,ON,12181
04/05/2021,16:40:02,1980,2510,5810,3290,14220,0,14020,-14650,DISCHARGE,ON,12171
04/05/2021,16:40:04,2800,3110,4390,4560,12210,0,28650,-26000,DISCHARGE,ON,12155
04/05/2021,16:40:06,1860,-20586,8330,550,4530,0,28350,-42726,DISCHARGE,ON,12172
04/05/2021,16:40:08,5410,20440,3030,2710,9980,0,25370,-3760,DISCHARGE,ON,12173
04/05/2021,16:40:10,440,27390,140,2090,3170,0,25630,1260,DISCHARGE,ON,12255
04/05/2021,16:40:12,2440,24530,350,1270,9550,0,25980,-6940,DISCHARGE,ON,12185
04/05/2021,16:40:14,3070,7820,2660,2060,2090,0,20570,-7050,DISCHARGE,ON,12247
04/05/2021,16:40:16,3600,12350,230,2210,130,0,24320,-6060,DISCHARGE,ON,12216
04/05/2021,16:40:19,3030,16860,3800,2090,440,0,13610,11730,DISCHARGE,ON,12173
04/05/2021,16:40:21,2250,7050,6460,4670,16500,0,28810,-24880,DISCHARGE,ON,12133
04/05/2021,16:40:23,1890,-25116,8470,3020,830,0,26690,-39256,DISCHARGE,ON,12263
04/05/2021,16:40:25,1650,-21886,3240,310,18240,0,28150,-63076,DISCHARGE,ON,12186
04/05/2021,16:40:27,3990,18520,9330,2280,3230,0,27470,3420,DISCHARGE,ON,12146
04/05/2021,16:40:29,3280,-19336,8910,420,11780,0,24970,-43476,DISCHARGE,ON,12167
04/05/2021,16:40:31,3640,20400,9150,2300,3060,0,24970,7460,DISCHARGE,ON,12218
04/05/2021,16:40:33,610,26220,7360,2600,12520,0,21770,2500,DISCHARGE,ON,12198
04/05/2021,16:40:35,2730,4540,2730,4300,9320,0,20630,-15650,DISCHARGE,ON,12137
04/05/2021,16:40:37,1080,23180,12850,2660,4740,0,25680,9350,DISCHARGE,ON,12226
04/05/2021,16:40:39,2100,20990,4440,3440,17330,0,13340,300,DISCHARGE,ON,12183
04/05/2021,16:40:41,2870,32130,10190,720,8150,0,23620,14140,DISCHARGE,ON,12168
04/05/2021,16:40:43,1340,9190,4930,4220,4580,0,29170,-14070,DISCHARGE,ON,12165
04/05/2021,16:40:45,3260,18680,8880,1700,600,0,28150,3770,DISCHARGE,ON,12312
04/05/2021,16:40:47,380,19020,8370,1910,9490,0,24140,-3950,DISCHARGE,ON,12185
04/05/2021,16:40:49,1140,-32716,5320,2410,3400,0,21440,-48686,DISCHARGE,ON,12105
04/05/2021,16:40:51,1640,30680,2320,1910,2240,0,25230,9080,DISCHARGE,ON,12277
04/05/2021,16:40:53,260,29310,7510,2210,9660,0,24030,5600,DISCHARGE,ON,12193
04/05/2021,16:40:55,1740,26520,2410,1750,4570,0,25660,2190,DISCHARGE,ON,12238
04/05/2021,16:40:58,1780,4530,4040,2520,2230,0,21530,-10890,DISCHARGE,ON,12262
04/05/2021,16:41:00,2590,7880,6810,3370,14350,0,14220,-7920,DISCHARGE,ON,12146
04/05/2021,16:41:02,2210,15100,9110,2780,2870,0,21520,4810,DISCHARGE,ON,12140
04/05/2021,16:41:04,2710,20700,5310,4300,1770,0,25630,5620,DISCHARGE,ON,12101
04/05/2021,16:41:06,2160,3850,7500,2320,13340,0,15620,-13130,DISCHARGE,ON,12135
04/05/2021,16:41:08,1820,2730,8810,4470,2110,0,20470,-4750,DISCHARGE,ON,12180
04/05/2021,16:41:10,5210,-20796,6810,2140,1380,0,24060,-32076,DISCHARGE,ON,12138
04/05/2021,16:41:12,4850,17770,4670,510,10800,0,19780,-2780,DISCHARGE,ON,12215
04/05/2021,16:41:14,2460,4440,2520,2570,4510,0,20370,-12890,DISCHARGE,ON,12133
04/05/2021,16:41:16,2740,3580,4290,3020,1240,0,21350,-8960,DISCHARGE,ON,12163
04/05/2021,16:41:18,2830,4480,8810,3230,8550,0,27030,-16230,DISCHARGE,ON,12155
04/05/2021,16:41:20,2240,31360,7880,260,12920,0,21650,7170,DISCHARGE,ON,12197
04/05/2021,16:41:22,3230,27970,11670,2690,8190,0,26800,10570,DISCHARGE,ON,12182
04/05/2021,16:41:24,4680,20600,6870,2590,8900,0,24730,1110,DISCHARGE,ON,12142
04/05/2021,16:41:26,730,18380,8130,2040,2300,0,25610,1370,DISCHARGE,ON,12363
04/05/2021,16:41:28,3440,26700,2530,1450,11250,0,25610,-2740,DISCHARGE,ON,12166
04/05/2021,16:41:30,1960,30090,6920,2430,220,0,26000,15180,DISCHARGE,ON,12235
04/05/2021,16:41:32,2100,32010,2390,1110,4930,0,22530,10150,DISCHARGE,ON,12087
04/05/2021,16:41:35,2650,2850,6220,3930,18200,0,20830,-23380,DISCHARGE,ON,12187
04/05/2021,16:41:37,1630,-19916,6000,3930,9370,0,25500,-43226,DISCHARGE,ON,12188
04/05/2021,16:41:39,4430,-23236,1950,1140,9470,0,27340,-52526,DISCHARGE,ON,12145
04/05/2021,16:41:41,2640,22810,4880,1270,1570,0,25640,4390,DISCHARGE,ON,12260
04/05/2021,16:41:43,1550,4540,680,2160,580,0,22770,-14420,DISCHARGE,ON,12238
04/05/2021,16:41:45,2530,27100,7260,4190,8810,0,20190,12080,DISCHARGE,ON,12138
04/05/2021,16:41:47,1330,21040,3350,2180,9720,0,26300,-8120,DISCHARGE,ON,12227
04/05/2021,16:41:49,1020,19370,8960,2430,1360,0,27800,2620,DISCHARGE,ON,12252
04/05/2021,16:41:51,2780,21930,5680,1780,1340,0,15480,15350,DISCHARGE,ON,12168
04/05/2021,16:41:53,1880,-26836,5810,860,16830,0,25500,-60616,DISCHARGE,ON,12170
04/05/2021,16:41:55,2700,-22556,9370,50,5110,0,25650,-41196,DISCHARGE,ON,12166
04/05/2021,16:41:57,820,32540,1000,2270,2700,0,25490,8440,DISCHARGE,ON,12222
04/05/2021,16:41:59,2200,29470,100,1980,7830,0,19650,6270,DISCHARGE,ON,12197
04/05/2021,16:42:01,3250,4400,1080,2760,880,0,19900,-9290,DISCHARGE,ON,12205
04/05/2021,16:42:03,3280,3710,7140,2940,12200,0,20450,-15580,DISCHARGE,ON,12128
04/05/2021,16:42:05,2660,5020,1840,2750,280,0,21970,-9980,DISCHARGE,ON,12233
04/05/2021,16:42:07,2330,9500,3290,650,580,0,20400,-5210,DISCHARGE,ON,12202
04/05/2021,16:42:09,2340,16500,4700,4310,11290,0,25380,-8820,DISCHARGE,ON,12136
04/05/2021,16:42:12,2200,-31266,6070,510,9660,0,26520,-58666,DISCHARGE,ON,12137
04/05/2021,16:42:14,4360,-28436,2070,1570,2600,0,24150,-47186,DISCHARGE,ON,12295
04/05/2021,16:42:16,1540,19120,4430,2440,10000,0,24220,-6690,DISCHARGE,ON,12177
04/05/2021,16:42:18,1460,32000,900,2760,7820,0,25750,3550,DISCHARGE,ON,12236
04/05/2021,16:42:20,190,31950,470,3100,7400,0,26060,2250,DISCHARGE,ON,12163
04/05/2021,16:42:22,490,30200,3550,2020,9310,0,20540,6410,DISCHARGE,ON,12398
04/05/2021,16:42:24,2690,28780,7880,2470,8730,0,25090,8000,DISCHARGE,ON,12235
04/05/2021,16:42:26,780,3400,2560,2620,1200,0,22390,-14230,DISCHARGE,ON,12182
04/05/2021,16:42:28,3550,4510,5000,1550,2650,0,24810,-12850,DISCHARGE,ON,12080
04/05/2021,16:42:30,3380,5950,2970,4650,2820,0,13440,690,DISCHARGE,ON,12153
04/05/2021,16:42:32,2560,21540,6000,670,150,0,20200,10420,DISCHARGE,ON,12171
04/05/2021,16:42:34,2420,32630,5790,220,10980,0,28260,1820,DISCHARGE,ON,12187
04/05/2021,16:42:36,4250,18970,8490,1860,5090,0,23970,4510,DISCHARGE,ON,12137
04/05/2021,16:42:38,260,18300,810,3370,2820,0,26560,-6640,DISCHARGE,ON,12200
04/05/2021,16:42:40,2610,32280,260,2750,3940,0,17930,16030,DISCHARGE,ON,12356
04/05/2021,16:42:42,2180,30840,1460,1010,4510,0,22080,8900,DISCHARGE,ON,12137
04/05/2021,16:42:44,2460,3460,7310,2760,18640,0,22710,-25360,DISCHARGE,ON,12172
04/05/2021,16:42:46,2740,3440,410,3840,13700,0,20570,-23840,DISCHARGE,ON,12132
04/05/2021,16:42:49,2560,4160,3100,2060,3880,0,21200,-13200,DISCHARGE,ON,12135
04/05/2021,16:42:51,3210,25250,5380,0,1770,0,26020,6050,DISCHARGE,ON,12262
04/05/2021,16:42:53,3340,28620,8220,2160,11930,0,22490,7920,DISCHARGE,ON,12187
04/05/2021,16:42:55,3840,32040,12260,400,6500,0,24880,17160,DISCHARGE,ON,12181
04/05/2021,16:42:57,180,19530,5790,2600,12720,0,25060,-9680,DISCHARGE,ON,12218
04/05/2021,16:42:59,3000,17960,8580,3400,8000,0,25640,-700,DISCHARGE,ON,12222
04/05/2021,16:43:01,1510,29540,350,2190,2410,0,24830,6350,DISCHARGE,ON,12286
04/05/2021,16:43:03,190,32040,4400,2010,7320,0,22360,8960,DISCHARGE,ON,12310
04/05/2021,16:43:05,3320,3140,2730,3340,310,0,13170,-950,DISCHARGE,ON,12181
04/05/2021,16:43:07,2470,3060,6550,2920,5940,0,25400,-16340,DISCHARGE,ON,12185
04/05/2021,16:43:09,2000,-20866,6370,1010,16970,0,27620,-56076,DISCHARGE,ON,12170
04/05/2021,16:43:11,990,-26256,2160,4670,15780,0,26590,-60806,DISCHARGE,ON,12195
04/05/2021,16:43:13,400,23850,4810,2680,7960,0,24780,-1000,DISCHARGE,ON,12262
04/05/2021,16:43:15,2610,22200,150,3320,11150,0,24550,-7420,DISCHARGE,ON,12202
04/05/2021,16:43:17,2210,14960,790,1930,2300,0,25780,-8190,DISCHARGE,ON,12220
04/05/2021,16:43:19,2560,9590,8720,1830,6160,0,19370,-2830,DISCHARGE,ON,12171
04/05/2021,16:43:21,1800,4790,8600,4080,580,0,13090,5600,DISCHARGE,ON,12220
04/05/2021,16:43:23,2300,3550,6370,3520,17080,0,25920,-27260,DISCHARGE,ON,12161
04/05/2021,16:43:25,2290,3460,6910,4200,5260,0,27620,-16020,DISCHARGE,ON,12125
04/05/2021,16:43:28,830,-20266,8670,3940,17380,0,26160,-50366,DISCHARGE,ON,12172
04/05/2021,16:43:30,2360,-20006,5080,80,7990,0,25920,-46396,DISCHARGE,ON,12170
04/05/2021,16:43:32,4020,20900,8780,1750,2960,0,25310,7180,DISCHARGE,ON,12113
04/05/2021,16:43:34,2480,25230,2110,2800,630,0,25460,6530,DISCHARGE,ON,12260
04/05/2021,16:43:36,1140,23740,2150,3010,1090,0,26820,2130,DISCHARGE,ON,12357
04/05/2021,16:43:38,10,21040,100,1680,2240,0,21560,-970,DISCHARGE,ON,12261
04/05/2021,16:43:40,2930,17180,1020,2110,13070,0,25360,-15190,DISCHARGE,ON,12151
04/05/2021,16:43:42,2120,24420,3250,1830,1960,0,19830,9830,DISCHARGE,ON,12255
04/05/2021,16:43:44,2330,3790,10150,3870,7460,0,25380,-12700,DISCHARGE,ON,12128
04/05/2021,16:43:46,970,2840,5770,3350,18180,0,23230,-28480,DISCHARGE,ON,12167
04/05/2021,16:43:48,120,32740,1780,2470,12420,0,23080,1610,DISCHARGE,ON,12225
04/05/2021,16:43:50,1060,2980,10820,3750,10330,0,20940,-12660,DISCHARGE,ON,12130
04/05/2021,16:43:52,1720,29810,1600,3300,5790,0,24000,6640,DISCHARGE,ON,12240
04/05/2021,16:43:54,50,27500,610,1610,1430,0,25810,2530,DISCHARGE,ON,12185
04/05/2021,16:43:56,3340,3930,290,2290,2430,0,20740,-13320,DISCHARGE,ON,12220
04/05/2021,16:43:58,2740,5110,950,1540,4380,0,20210,-14250,DISCHARGE,ON,12092
04/05/2021,16:44:00,2420,6860,2230,4480,3210,0,22910,-10130,DISCHARGE,ON,12141
04/05/2021,16:44:02,2880,12010,4390,1430,4100,0,19990,-3380,DISCHARGE,ON,12166
04/05/2021,16:44:05,2760,18680,6440,4720,1550,0,14490,16560,DISCHARGE,ON,12148
04/05/2021,16:44:07,2320,7850,8630,3470,18320,0,13700,-9750,DISCHARGE,ON,12181
04/05/2021,16:44:09,3050,-27516,3290,280,7220,0,24540,-52656,DISCHARGE,ON,12227
04/05/2021,16:44:11,3420,17740,8470,1650,7710,0,19480,4090,DISCHARGE,ON,12175
04/05/2021,16:44:13,3110,17650,8600,3080,5110,0,18270,9060,DISCHARGE,ON,12265
04/05/2021,16:44:15,360,30710,1550,2760,10520,0,20220,4640,DISCHARGE,ON,12325
04/05/2021,16:44:17,1980,3340,7360,3930,3640,0,15210,-2240,DISCHARGE,ON,12170
04/05/2021,16:44:19,2520,3750,2730,3000,720,0,18910,-7630,DISCHARGE,ON,12218
04/05/2021,16:44:21,1520,23320,4100,240,810,0,23530,4840,DISCHARGE,ON,12255
04/05/2021,16:44:23,4030,25490,7010,2550,11480,0,22680,4920,DISCHARGE,ON,12193
04/05/2021,16:44:25,3550,27840,12770,320,6480,0,18480,19520,DISCHARGE,ON,12200
04/05/2021,16:44:27,3320,19750,3690,2040,12130,0,20540,-3870,DISCHARGE,ON,12205
04/05/2021,16:44:29,3610,17660,8880,3120,10870,0,19200,3200,DISCHARGE,ON,12161
04/05/2021,16:44:31,30,26150,1000,2190,8760,0,20210,400,DISCHARGE,ON,12232
04/05/2021,16:44:33,4300,-25346,4420,740,1870,0,25520,-43276,DISCHARGE,ON,12266
04/05/2021,16:44:35,2610,-23806,2750,920,11300,0,20400,-49226,DISCHARGE,ON,12203
04/05/2021,16:44:37,2300,-21886,2890,1410,3020,0,22630,-40936,DISCHARGE,ON,12208
04/05/2021,16:44:39,2980,17840,6630,2520,8780,0,22440,-1250,DISCHARGE,ON,12187
04/05/2021,16:44:42,3560,-23086,10780,1630,12380,0,23830,-43326,DISCHARGE,ON,12196
04/05/2021,16:44:44,2660,4200,8730,1750,2520,0,23710,-8890,DISCHARGE,ON,12196
04/05/2021,16:44:46,2290,4560,2880,2690,3320,0,15230,-6130,DISCHARGE,ON,12210
04/05/2021,16:44:48,1640,28860,1840,50,670,0,29450,2270,DISCHARGE,ON,12132
04/05/2021,16:44:50,380,21560,5430,2160,2320,0,26680,530,DISCHARGE,ON,12221
04/05/2021,16:44:52,960,19660,7270,3490,11410,0,26520,-6550,DISCHARGE,ON,12187
04/05/2021,16:44:54,2800,18930,10920,2330,9360,0,24820,800,DISCHARGE,ON,12167
04/05/2021,16:44:56,4670,18530,4650,2610,5360,0,24830,270,DISCHARGE,ON,12227
04/05/2021,16:44:58,3100,2780,4610,2930,920,0,23360,-10860,DISCHARGE,ON,12152
04/05/2021,16:45:00,2590,-32706,8630,1600,2110,0,23720,-45716,DISCHARGE,ON,12237
04/05/2021,16:45:02,2300,30870,1600,2640,3110,0,25490,8810,DISCHARGE,ON,12126
04/05/2021,16:45:04,2160,3210,7280,3600,410,0,20100,-4260,DISCHARGE,ON,12170
04/05/2021,16:45:06,3080,3800,7490,4190,1820,0,19510,-2770,DISCHARGE,ON,12133
04/05/2021,16:45:08,3030,4040,80,1860,2740,0,20810,-14540,DISCHARGE,ON,12131
04/05/2021,16:45:10,2060,5390,1200,4240,240,0,21170,-8520,DISCHARGE,ON,12145
04/05/2021,16:45:12,1930,11210,2960,1880,14760,0,23270,-20050,DISCHARGE,ON,12143
04/05/2021,16:45:14,2640,14270,2510,4350,5820,0,21390,-3440,DISCHARGE,ON,12140
04/05/2021,16:45:16,2280,7280,6440,3560,18690,0,19920,-19050,DISCHARGE,ON,12167
04/05/2021,16:45:18,2800,4280,6210,4430,14930,0,27520,-24730,DISCHARGE,ON,12148
04/05/2021,16:45:21,1680,-23256,2240,380,14780,0,28030,-61766,DISCHARGE,ON,12195
04/05/2021,16:45:23,1630,-21396,5560,80,18820,0,28150,-61096,DISCHARGE,ON,12182
04/05/2021,16:45:25,3530,19090,8810,1180,7320,0,22250,3040,DISCHARGE,ON,12191
04/05/2021,16:45:27,2920,-22526,1890,420,14990,0,22210,-54496,DISCHARGE,ON,12196
04/05/2021,16:45:29,3760,21430,6020,1460,5030,0,19750,7890,DISCHARGE,ON,12313
04/05/2021,16:45:31,3610,23940,8410,3660,2460,0,22410,14750,DISCHARGE,ON,12236
04/05/2021,16:45:33,190,22900,13840,2270,3390,0,25540,10270,DISCHARGE,ON,12270
04/05/2021,16:45:35,2290,20920,7480,2680,4360,0,26600,2410,DISCHARGE,ON,12183
04/05/2021,16:45:37,1140,19800,6630,2570,9140,0,25890,-4890,DISCHARGE,ON,12213
04/05/2021,16:45:39,520,24640,8680,1930,1840,0,19700,14230,DISCHARGE,ON,12260
04/05/2021,16:45:41,2680,29400,2930,2590,190,0,21400,16010,DISCHARGE,ON,12158
04/05/2021,16:45:43,2520,3880,7330,3340,18100,0,23860,-24890,DISCHARGE,ON,12148
04/05/2021,16:45:45,3300,-23436,4880,2340,13300,0,17910,-44126,DISCHARGE,ON,12178
04/05/2021,16:45:47,1950,3330,2920,3350,11330,0,13090,-12870,DISCHARGE,ON,12233
04/05/2021,16:45:49,2970,2890,8860,3710,5990,0,19090,-6650,DISCHARGE,ON,12161
04/05/2021,16:45:51,2610,-27376,8590,3110,5640,0,28950,-47656,DISCHARGE,ON,12135
04/05/2021,16:45:53,2800,23030,7720,2640,11900,0,26560,-2270,DISCHARGE,ON,12221
04/05/2021,16:45:55,2090,23960,6530,120,8420,0,28060,-3780,DISCHARGE,ON,12178
04/05/2021,16:45:58,3300,29890,7670,3100,8930,0,20660,14370,DISCHARGE,ON,12195
04/05/2021,16:46:00,3260,18710,4620,1340,1650,0,23360,2920,DISCHARGE,ON,12161
04/05/2021,16:46:02,2360,6750,7190,4840,2610,0,22860,-4330,DISCHARGE,ON,12110
04/05/2021,16:46:04,2140,3150,2780,3280,11890,0,21440,-21980,DISCHARGE,ON,12132
04/05/2021,16:46:06,1610,-20866,1950,510,16530,0,27300,-60626,DISCHARGE,ON,12192
04/05/2021,16:46:08,1660,-21066,4400,770,7920,0,27870,-50026,DISCHARGE,ON,12186
04/05/2021,16:46:10,4310,19240,7940,3610,1910,0,19200,13990,DISCHARGE,ON,12215
04/05/2021,16:46:12,2110,21090,11980,1800,600,0,26970,9410,DISCHARGE,ON,12235
